state,district,category,feature,value
West Bengal,UTTAR DINAJPUR,School Facilities,Schools with computers,8.0
Manipur,KANGPOKPI,School Facilities,Schools with computers,19.0
Nagaland,TUENSANG,School Facilities,Schools with computers,27.0
Gujarat,TAPI,School Facilities,Schools with computers,37.0
Haryana,MAHENDRAGARH,School Facilities,Schools with computers,37.0
Karnataka,BELAGAVI CHIKKODI,School Facilities,Schools with computers,33.0
Madhya Pradesh,RAJGARH,School Facilities,Schools with computers,15.0
Madhya Pradesh,SHEOPUR,School Facilities,Schools with computers,3.0
Rajasthan,SAWAI MADHOPUR,School Facilities,Schools with computers,42.0
Bihar,PURNIA,School Facilities,Schools with computers,9.0
Bihar,SIWAN,School Facilities,Schools with computers,6.0
Rajasthan,CHURU,School Facilities,Schools with computers,59.0
Uttar Pradesh,MIRZAPUR,School Facilities,Schools with computers,16.0
Bihar,JAMUI,School Facilities,Schools with computers,7.0
Chandigarh,CHANDIGARH,School Facilities,Schools with computers,99.0
West Bengal,MALDAH,School Facilities,Schools with computers,13.0
Gujarat,BANAS KANTHA,School Facilities,Schools with computers,70.0
Haryana,NUH,School Facilities,Schools with computers,23.0
Haryana,REWARI,School Facilities,Schools with computers,47.0
Jammu & Kashmir,RAJAURI,School Facilities,Schools with computers,14.0
Chhattisgarh,KANKER,School Facilities,Schools with computers,14.0
Maharashtra,RAIGARH (MAHARASHTRA),School Facilities,Schools with computers,58.0
Odisha,DEOGARH,School Facilities,Schools with computers,29.0
Telangana,NARAYANAPET,School Facilities,Schools with computers,22.0
Uttar Pradesh,ALLAHABAD,School Facilities,Schools with computers,14.0
Bihar,BANKA,School Facilities,Schools with computers,7.0
Goa,NORTH GOA,School Facilities,Schools with computers,49.0
Jharkhand,LOHARDAGA,School Facilities,Schools with computers,15.0
Madhya Pradesh,SEONI,School Facilities,Schools with computers,13.0
Madhya Pradesh,SHIVPURI,School Facilities,Schools with computers,4.0
Nagaland,PEREN,School Facilities,Schools with computers,36.0
Assam,KARIMGANJ,School Facilities,Schools with computers,6.0
Punjab,JALANDHAR,School Facilities,Schools with computers,53.0
Madhya Pradesh,NIWARI,School Facilities,Schools with computers,10.0
Maharashtra,GADCHIROLI,School Facilities,Schools with computers,41.0
Rajasthan,ALWAR,School Facilities,Schools with computers,43.0
Rajasthan,PRATAPGARH (RAJ.),School Facilities,Schools with computers,22.0
Tamilnadu,KANCHEEPURAM,School Facilities,Schools with computers,81.0
Madhya Pradesh,GUNA,School Facilities,Schools with computers,5.0
Maharashtra,GONDIYA,School Facilities,Schools with computers,64.0
Tamilnadu,THENI,School Facilities,Schools with computers,71.0
Bihar,MUNGER,School Facilities,Schools with computers,8.0
Chhattisgarh,BASTER,School Facilities,Schools with computers,11.0
Gujarat,ANAND,School Facilities,Schools with computers,72.0
Madhya Pradesh,UJJAIN,School Facilities,Schools with computers,14.0
Rajasthan,AJMER,School Facilities,Schools with computers,52.0
Assam,KAMRUP,School Facilities,Schools with computers,8.0
Assam,KARBI ANGLONG,School Facilities,Schools with computers,10.0
Chhattisgarh,DANTEWADA,School Facilities,Schools with computers,10.0
Kerala,THRISSUR,School Facilities,Schools with computers,97.0
Odisha,JHARSUGUDA,School Facilities,Schools with computers,35.0
Rajasthan,SIROHI,School Facilities,Schools with computers,43.0
Uttar Pradesh,BANDA,School Facilities,Schools with computers,7.0
Uttar Pradesh,JHANSI,School Facilities,Schools with computers,18.0
Bihar,KHAGARIA,School Facilities,Schools with computers,6.0
Jammu & Kashmir,SHOPIAN,School Facilities,Schools with computers,27.0
Karnataka,MYSURU,School Facilities,Schools with computers,34.0
Madhya Pradesh,DEWAS,School Facilities,Schools with computers,7.0
Tamilnadu,KANNIYAKUMARI,School Facilities,Schools with computers,79.0
Uttar Pradesh,HAMIRPUR (U.P.),School Facilities,Schools with computers,13.0
Uttar Pradesh,JALAUN,School Facilities,Schools with computers,12.0
Uttar Pradesh,MAINPURI,School Facilities,Schools with computers,12.0
Tripura,DHALAI,School Facilities,Schools with computers,6.0
Karnataka,BENGALURU URBAN,School Facilities,Schools with computers,64.0
Manipur,IMPHAL EAST,School Facilities,Schools with computers,37.0
Uttar Pradesh,AGRA,School Facilities,Schools with computers,25.0
Gujarat,GANDHINAGAR,School Facilities,Schools with computers,76.0
Madhya Pradesh,KHANDWA,School Facilities,Schools with computers,10.0
Madhya Pradesh,UMARIA,School Facilities,Schools with computers,11.0
Odisha,GAJAPATI,School Facilities,Schools with computers,21.0
Uttar Pradesh,KANNAUJ,School Facilities,Schools with computers,11.0
Chhattisgarh,BALOD,School Facilities,Schools with computers,20.0
Gujarat,MORBI,School Facilities,Schools with computers,74.0
Gujarat,NARMADA,School Facilities,Schools with computers,41.0
Karnataka,MANDYA,School Facilities,Schools with computers,24.0
Odisha,KEONJHAR,School Facilities,Schools with computers,24.0
Tamilnadu,ERODE,School Facilities,Schools with computers,76.0
Arunachal Pradesh,UPPER SIANG,School Facilities,Schools with computers,11.0
Bihar,MUZAFFARPUR,School Facilities,Schools with computers,11.0
Madhya Pradesh,NARSIMHAPUR,School Facilities,Schools with computers,17.0
Maharashtra,AHMADNAGAR,School Facilities,Schools with computers,84.0
Odisha,NABARANGPUR,School Facilities,Schools with computers,16.0
Punjab,BARNALA,School Facilities,Schools with computers,62.0
Chhattisgarh,BILASPUR,School Facilities,Schools with computers,25.0
Jharkhand,GARHWA,School Facilities,Schools with computers,8.0
Nagaland,KIPHIRE,School Facilities,Schools with computers,32.0
Uttarakhand,DEHRADUN,School Facilities,Schools with computers,43.0
Arunachal Pradesh,TIRAP,School Facilities,Schools with computers,16.0
Assam,SOUTH SALMARA-MANKACHAR,School Facilities,Schools with computers,5.0
Bihar,PATNA,School Facilities,Schools with computers,26.0
Maharashtra,NASHIK,School Facilities,Schools with computers,62.0
Tamilnadu,KARUR,School Facilities,Schools with computers,70.0
Tripura,NORTH TRIPURA,School Facilities,Schools with computers,11.0
Maharashtra,THANE,School Facilities,Schools with computers,80.0
Gujarat,ARAVALLI,School Facilities,Schools with computers,53.0
Haryana,SONIPAT,School Facilities,Schools with computers,48.0
Maharashtra,NANDED,School Facilities,Schools with computers,46.0
Assam,DARRANG,School Facilities,Schools with computers,10.0
Chhattisgarh,SUKMA,School Facilities,Schools with computers,5.0
Tripura,UNAKOTI,School Facilities,Schools with computers,15.0
Madhya Pradesh,ASHOKNAGAR,School Facilities,Schools with computers,10.0
Rajasthan,HANUMANGARH,School Facilities,Schools with computers,59.0
Uttar Pradesh,MUZAFFARNAGAR,School Facilities,Schools with computers,13.0
Uttar Pradesh,SAHARANPUR,School Facilities,Schools with computers,22.0
West Bengal,PASCHIM BARDHAMAN,School Facilities,Schools with computers,18.0
West Bengal,PASCHIM MEDINIPUR,School Facilities,Schools with computers,11.0
Arunachal Pradesh,ANJAW,School Facilities,Schools with computers,7.0
Chhattisgarh,RAIGARH,School Facilities,Schools with computers,17.0
Gujarat,AMRELI,School Facilities,Schools with computers,87.0
Jharkhand,PURBI SINGHBHUM,School Facilities,Schools with computers,21.0
Madhya Pradesh,MANDLA,School Facilities,Schools with computers,5.0
Arunachal Pradesh,TAWANG,School Facilities,Schools with computers,25.0
Chhattisgarh,KONDAGAON,School Facilities,Schools with computers,9.0
Haryana,JHAJJAR,School Facilities,Schools with computers,50.0
Madhya Pradesh,DINDORI,School Facilities,Schools with computers,3.0
Chhattisgarh,NARAYANPUR,School Facilities,Schools with computers,11.0
Madhya Pradesh,GWALIOR,School Facilities,Schools with computers,26.0
Tamilnadu,RAMANATHAPURAM,School Facilities,Schools with computers,57.0
Arunachal Pradesh,LOHIT,School Facilities,Schools with computers,14.0
Jharkhand,LATEHAR,School Facilities,Schools with computers,8.0
Ladakh,LEH (LADAKH),School Facilities,Schools with computers,36.0
Madhya Pradesh,BARWANI,School Facilities,Schools with computers,7.0
Tamilnadu,TIRUPPUR,School Facilities,Schools with computers,71.0
Telangana,NALGONDA,School Facilities,Schools with computers,26.0
Assam,TINSUKIA,School Facilities,Schools with computers,16.0
Maharashtra,RATNAGIRI,School Facilities,Schools with computers,78.0
Meghalaya,SOUTH WEST KHASI HILLS,School Facilities,Schools with computers,7.0
Odisha,SAMBALPUR,School Facilities,Schools with computers,26.0
Arunachal Pradesh,LOWER SUBANSIRI,School Facilities,Schools with computers,28.0
Bihar,KAIMUR (BHABUA),School Facilities,Schools with computers,14.0
Jammu & Kashmir,JAMMU,School Facilities,Schools with computers,36.0
West Bengal,ALIPURDUAR,School Facilities,Schools with computers,13.0
West Bengal,SOUTH 24 PARGANAS,School Facilities,Schools with computers,12.0
Andhra Pradesh,SRIKAKULAM,School Facilities,Schools with computers,23.0
Tripura,SOUTH TRIPURA,School Facilities,Schools with computers,8.0
Uttar Pradesh,BHADOI,School Facilities,Schools with computers,20.0
Uttar Pradesh,MATHURA,School Facilities,Schools with computers,23.0
Gujarat,JAMNAGAR,School Facilities,Schools with computers,74.0
Jammu & Kashmir,PUNCH,School Facilities,Schools with computers,11.0
Uttar Pradesh,CHITRAKOOT,School Facilities,Schools with computers,9.0
Karnataka,TUMAKURU,School Facilities,Schools with computers,28.0
Manipur,TENGNOUPAL,School Facilities,Schools with computers,26.0
Gujarat,SURAT,School Facilities,Schools with computers,70.0
Rajasthan,JAISALMER,School Facilities,Schools with computers,30.0
Uttar Pradesh,AURAIYA,School Facilities,Schools with computers,11.0
Madhya Pradesh,INDORE,School Facilities,Schools with computers,20.0
Bihar,SAMASTIPUR,School Facilities,Schools with computers,8.0
Odisha,CUTTACK,School Facilities,Schools with computers,31.0
Tamilnadu,VELLORE,School Facilities,Schools with computers,75.0
Uttar Pradesh,AZAMGARH,School Facilities,Schools with computers,10.0
Uttar Pradesh,UNNAO,School Facilities,Schools with computers,11.0
Uttarakhand,PITHORAGARH,School Facilities,Schools with computers,23.0
Bihar,BEGUSARAI,School Facilities,Schools with internet,8.0
Uttar Pradesh,GORAKHPUR,School Facilities,Schools with internet,18.0
Madhya Pradesh,TIKAMGARH,School Facilities,Schools with internet,13.0
Puducherry,MAHE,School Facilities,Schools with internet,79.0
Assam,CHARAIDEO,School Facilities,Schools with internet,4.0
Chhattisgarh,RAIPUR,School Facilities,Schools with internet,27.0
Madhya Pradesh,SIDHI,School Facilities,Schools with internet,9.0
Telangana,WARANGAL,School Facilities,Schools with internet,19.0
Manipur,KAMJONG,School Facilities,Schools with internet,2.0
Uttar Pradesh,BARABANKI,School Facilities,Schools with internet,11.0
Uttar Pradesh,SANT KABIR NAGAR,School Facilities,Schools with internet,11.0
Andhra Pradesh,KURNOOL,School Facilities,Schools with internet,24.0
Assam,KOKRAJHAR,School Facilities,Schools with internet,3.0
Maharashtra,NAGPUR,School Facilities,Schools with internet,42.0
Nagaland,KOHIMA,School Facilities,Schools with internet,30.0
West Bengal,KALIMPONG,School Facilities,Schools with internet,1.0
Bihar,AURANGABAD (BIHAR),School Facilities,Schools with internet,5.0
Chhattisgarh,JASHPUR,School Facilities,Schools with internet,9.0
Meghalaya,WEST GARO HILLS,School Facilities,Schools with internet,4.0
Tamilnadu,TIRUVALLUR,School Facilities,Schools with internet,42.0
Telangana,VIKARABAD,School Facilities,Schools with internet,12.0
Bihar,SHEOHAR,School Facilities,Schools with internet,9.0
Gujarat,GIR SOMNATH,School Facilities,Schools with internet,80.0
Nagaland,PHEK,School Facilities,Schools with internet,8.0
Odisha,KENDRAPARA,School Facilities,Schools with internet,6.0
Rajasthan,TONK,School Facilities,Schools with internet,29.0
Andhra Pradesh,EAST GODAVARI,School Facilities,Schools with internet,28.0
Gujarat,MAHISAGAR,School Facilities,Schools with internet,59.0
Rajasthan,BUNDI,School Facilities,Schools with internet,28.0
Himachal Pradesh,KANGRA,School Facilities,Schools with internet,28.0
Meghalaya,RI BHOI,School Facilities,Schools with internet,3.0
Odisha,JAJPUR,School Facilities,Schools with internet,7.0
Uttar Pradesh,PILIBHIT,School Facilities,Schools with internet,9.0
Uttar Pradesh,SITAPUR,School Facilities,Schools with internet,8.0
Jammu & Kashmir,RAMBAN,School Facilities,Schools with internet,3.0
Madhya Pradesh,BURHANPUR,School Facilities,Schools with internet,15.0
West Bengal,SILIGURI,School Facilities,Schools with internet,12.0
Arunachal Pradesh,NAMSAI,School Facilities,Schools with internet,8.0
Arunachal Pradesh,PAKKE KESSANG,School Facilities,Schools with internet,6.0
Rajasthan,PALI,School Facilities,Schools with internet,42.0
Kerala,KOZHIKODE,School Facilities,Schools with internet,85.0
Madhya Pradesh,DHAR,School Facilities,Schools with internet,12.0
Maharashtra,CHANDRAPUR,School Facilities,Schools with internet,28.0
Mizoram,KOLASIB,School Facilities,Schools with internet,5.0
Odisha,BOUDH,School Facilities,Schools with internet,4.0
Maharashtra,BID,School Facilities,Schools with internet,26.0
Telangana,NIRMAL,School Facilities,Schools with internet,16.0
Jammu & Kashmir,ANANTNAG,School Facilities,Schools with internet,14.0
Madhya Pradesh,BETUL,School Facilities,Schools with internet,10.0
Tamilnadu,PUDUKKOTTAI,School Facilities,Schools with internet,24.0
Haryana,PANCHKULA,School Facilities,Schools with internet,36.0
Punjab,KAPURTHALA,School Facilities,Schools with internet,46.0
Telangana,MEDCHAL,School Facilities,Schools with internet,41.0
Telangana,NIZAMABAD,School Facilities,Schools with internet,20.0
Uttar Pradesh,SIDDHARTHNAGAR,School Facilities,Schools with internet,6.0
Andhra Pradesh,KADAPA,School Facilities,Schools with internet,20.0
Haryana,GURUGRAM,School Facilities,Schools with internet,56.0
Jammu & Kashmir,PULWAMA,School Facilities,Schools with internet,9.0
Manipur,SENAPATI,School Facilities,Schools with internet,10.0
Maharashtra,WASHIM,School Facilities,Schools with internet,28.0
Rajasthan,BIKANER,School Facilities,Schools with internet,39.0
Uttar Pradesh,ALIGARH,School Facilities,Schools with internet,20.0
West Bengal,BANKURA,School Facilities,Schools with internet,10.0
Jammu & Kashmir,UDHAMPUR,School Facilities,Schools with internet,8.0
Assam,HOJAI,School Facilities,Schools with internet,4.0
Haryana,JIND,School Facilities,Schools with internet,44.0
Jharkhand,GODDA,School Facilities,Schools with internet,37.0
Odisha,ANGUL,School Facilities,Schools with internet,6.0
Telangana,WANAPARTHY,School Facilities,Schools with internet,14.0
Maharashtra,AKOLA,School Facilities,Schools with internet,34.0
Mizoram,SERCHHIP,School Facilities,Schools with internet,4.0
Punjab,NAWANSHAHR,School Facilities,Schools with internet,45.0
Telangana,KARIMNAGAR,School Facilities,Schools with internet,22.0
Uttar Pradesh,ETAH,School Facilities,Schools with internet,14.0
Chhattisgarh,BEMETARA,School Facilities,Schools with internet,15.0
Gujarat,THE DANGS,School Facilities,Schools with internet,25.0
Haryana,KURUKSHETRA,School Facilities,Schools with internet,34.0
Tripura,KHOWAI,School Facilities,Schools with internet,2.0
Gujarat,PATAN,School Facilities,Schools with internet,64.0
Himachal Pradesh,SOLAN,School Facilities,Schools with internet,28.0
Manipur,IMPHAL WEST,School Facilities,Schools with internet,28.0
Telangana,RAJANNA,School Facilities,Schools with internet,18.0
Telangana,SANGAREDDY,School Facilities,Schools with internet,19.0
Assam,SONITPUR,School Facilities,Schools with internet,4.0
Kerala,MALAPPURAM,School Facilities,Schools with internet,87.0
Bihar,PASHCHIM CHAMPARAN,School Facilities,Schools with internet,7.0
Delhi,DELHI,School Facilities,Schools with internet,86.0
Kerala,KOTTAYAM,School Facilities,Schools with internet,91.0
Odisha,KANDHAMAL,School Facilities,Schools with internet,2.0
Odisha,PURI,School Facilities,Schools with internet,8.0
Karnataka,CHITRADURGA,School Facilities,Schools with internet,16.0
Madhya Pradesh,SEHORE,School Facilities,Schools with internet,16.0
Maharashtra,DHULE,School Facilities,Schools with internet,31.0
Himachal Pradesh,KINNAUR,School Facilities,Schools with internet,22.0
Tamilnadu,ARIYALUR,School Facilities,Schools with internet,28.0
Uttar Pradesh,LUCKNOW,School Facilities,Schools with internet,38.0
Uttar Pradesh,AMETHI - CSM NAGAR,School Facilities,Schools with internet,9.0
Uttarakhand,UTTARKASHI,School Facilities,Schools with internet,6.0
Karnataka,UDUPI,School Facilities,Schools with internet,27.0
Andhra Pradesh,ANANTAPUR,School Facilities,Schools with internet,17.0
